241	0.0140	0.0137
242	0.0139	0.0139
243	0.0139	0.0141
244	0.0140	0.0151
245	0.0140	0.0138
246	0.0138	0.0140
247	0.0139	0.0138
248	0.0139	0.0139
249	0.0139	0.0148
250	0.0141	0.0144
251	0.0139	0.0138
252	0.0141	0.0140
253	0.0141	0.0144
254	0.0141	0.0141
255	0.0146	0.0144
256	0.0145	0.0141
257	0.0139	0.0148
258	0.0142	0.0138
259	0.0140	0.0141
260	0.0141	0.0138
261	0.0141	0.0139
262	0.0139	0.0138
263	0.0141	0.0144
264	0.0142	0.0141
265	0.0141	0.0144
266	0.0140	0.0139
267	0.0138	0.0146
268	0.0143	0.0141
269	0.0140	0.0141
270	0.0145	0.0147
271	0.0139	0.0137
272	0.0140	0.0139
273	0.0142	0.0147
274	0.0142	0.0137
275	0.0139	0.0138
276	0.0138	0.0143
277	0.0138	0.0141
278	0.0141	0.0141
279	0.0139	0.0139
280	0.0143	0.0148
281	0.0140	0.0138
282	0.0140	0.0138
283	0.0138	0.0138
284	0.0143	0.0141
285	0.0153	0.0146
286	0.0141	0.0140
287	0.0139	0.0142
288	0.0141	0.0141
289	0.0143	0.0141
290	0.0139	0.0141
291	0.0142	0.0139
292	0.0140	0.0140
293	0.0138	0.0137
294	0.0137	0.0137
295	0.0140	0.0149
296	0.0144	0.0142
297	0.0140	0.0139
298	0.0138	0.0138
299	0.0140	0.0139
300	0.0140	0.0143
301	0.0141	0.0142
302	0.0139	0.0138
303	0.0138	0.0138
304	0.0137	0.0139
305	0.0142	0.0140
306	0.0139	0.0141
307	0.0138	0.0139
308	0.0139	0.0159
309	0.0147	0.0139
310	0.0138	0.0137
311	0.0141	0.0138
312	0.0142	0.0139
313	0.0141	0.0141
314	0.0139	0.0139
315	0.0141	0.0140
316	0.0142	0.0141
317	0.0141	0.0140
318	0.0143	0.0147
319	0.0144	0.0150
320	0.0146	0.0147
321	0.0142	0.0141
322	0.0143	0.0146
323	0.0141	0.0138
324	0.0141	0.0139
325	0.0139	0.0141
326	0.0141	0.0142
327	0.0140	0.0138
328	0.0139	0.0138
329	0.0140	0.0140
330	0.0141	0.0146
331	0.0141	0.0137
332	0.0138	0.0138
333	0.0140	0.0139
334	0.0139	0.0140
335	0.0140	0.0137
336	0.0140	0.0139
337	0.0139	0.0139
338	0.0141	0.0138
339	0.0139	0.0138
340	0.0138	0.0139
341	0.0138	0.0136
342	0.0139	0.0142
343	0.0141	0.0136
344	0.0140	0.0143
345	0.0141	0.0142
346	0.0142	0.0139
347	0.0138	0.0152
348	0.0144	0.0141
349	0.0139	0.0141
350	0.0141	0.0140
351	0.0139	0.0142
352	0.0139	0.0139
353	0.0141	0.0142
354	0.0138	0.0139
355	0.0140	0.0138
356	0.0138	0.0138
357	0.0138	0.0138
358	0.0142	0.0143
359	0.0141	0.0138
360	0.0138	0.0142
361	0.0139	0.0140
362	0.0139	0.0142
363	0.0140	0.0142
364	0.0140	0.0140
365	0.0139	0.0138
366	0.0139	0.0139
367	0.0140	0.0140
368	0.0142	0.0142
369	0.0140	0.0140
370	0.0139	0.0139
371	0.0139	0.0139
372	0.0142	0.0146
373	0.0142	0.0143
374	0.0140	0.0141
375	0.0140	0.0138
376	0.0140	0.0142
377	0.0141	0.0139
378	0.0140	0.0138
379	0.0140	0.0144
380	0.0140	0.0139
381	0.0139	0.0138
382	0.0138	0.0140
383	0.0142	0.0142
384	0.0139	0.0139
385	0.0137	0.0138
386	0.0139	0.0139
387	0.0140	0.0139
388	0.0138	0.0139
389	0.0140	0.0139
390	0.0140	0.0137
391	0.0139	0.0142
392	0.0141	0.0140
393	0.0139	0.0138
394	0.0139	0.0141
395	0.0138	0.0137
396	0.0137	0.0137
397	0.0143	0.0144
398	0.0143	0.0146
399	0.0141	0.0142
400	0.0143	0.0142
401	0.0138	0.0137
402	0.0139	0.0142
403	0.0144	0.0140
404	0.0139	0.0140
405	0.0139	0.0138
406	0.0139	0.0138
407	0.0137	0.0140
408	0.0141	0.0140
409	0.0142	0.0141
410	0.0139	0.0140
411	0.0137	0.0136
412	0.0137	0.0138
413	0.0137	0.0140
414	0.0143	0.0144
415	0.0139	0.0138
416	0.0139	0.0141
417	0.0140	0.0144
418	0.0139	0.0138
419	0.0139	0.0139
420	0.0139	0.0143
421	0.0143	0.0148
422	0.0141	0.0140
423	0.0138	0.0141
424	0.0139	0.0141
425	0.0139	0.0138
426	0.0139	0.0143
427	0.0142	0.0151
428	0.0144	0.0142
429	0.0140	0.0140
430	0.0140	0.0142
431	0.0138	0.0139
432	0.0141	0.0141
433	0.0139	0.0138
434	0.0138	0.0139
435	0.0140	0.0143
436	0.0141	0.0140
437	0.0138	0.0138
438	0.0139	0.0139
439	0.0140	0.0141
440	0.0137	0.0138
441	0.0137	0.0138
442	0.0138	0.0140
443	0.0141	0.0142
444	0.0140	0.0140
445	0.0140	0.0139
446	0.0138	0.0138
447	0.0139	0.0137
448	0.0142	0.0142
449	0.0138	0.0148
450	0.0140	0.0141
451	0.0139	0.0138
452	0.0138	0.0142
453	0.0138	0.0138
454	0.0139	0.0138
455	0.0140	0.0142
456	0.0147	0.0149
457	0.0141	0.0142
458	0.0138	0.0139
459	0.0139	0.0142
460	0.0139	0.0141
461	0.0140	0.0140
462	0.0138	0.0141
463	0.0139	0.0137
464	0.0140	0.0142
465	0.0139	0.0137
466	0.0139	0.0140
467	0.0140	0.0137
468	0.0143	0.0145
469	0.0145	0.0147
470	0.0144	0.0139
471	0.0140	0.0145
472	0.0142	0.0142
473	0.0139	0.0138
474	0.0139	0.0143
475	0.0141	0.0140
476	0.0138	0.0140
477	0.0141	0.0141
478	0.0142	0.0143
479	0.0141	0.0146
480	0.0144	0.0141
481	0.0144	0.0146
482	0.0145	0.0145
483	0.0140	0.0152
484	0.0145	0.0146
485	0.0141	0.0137
486	0.0139	0.0141
487	0.0141	0.0143
488	0.0140	0.0138
489	0.0137	0.0138
490	0.0138	0.0138
491	0.0140	0.0141
492	0.0138	0.0140
493	0.0138	0.0137
494	0.0139	0.0139
495	0.0138	0.0146
496	0.0141	0.0138
497	0.0138	0.0137
498	0.0138	0.0141
499	0.0137	0.0137
500	0.0138	0.0140
501	0.0138	0.0138
502	0.0140	0.0140
503	0.0138	0.0138
504	0.0137	0.0141
505	0.0140	0.0139
506	0.0140	0.0142
507	0.0141	0.0144
508	0.0143	0.0141
509	0.0143	0.0141
510	0.0141	0.0139
511	0.0137	0.0143
512	0.0141	0.0146
513	0.0145	0.0141
514	0.0141	0.0145
515	0.0142	0.0137
516	0.0138	0.0138
517	0.0139	0.0147
518	0.0146	0.0147
519	0.0142	0.0144
520	0.0142	0.0142
521	0.0139	0.0138
522	0.0137	0.0137
523	0.0136	0.0138
524	0.0136	0.0138
525	0.0136	0.0140
526	0.0140	0.0137
527	0.0138	0.0141
528	0.0138	0.0143
529	0.0139	0.0138
530	0.0137	0.0138
531	0.0138	0.0140
532	0.0138	0.0140
533	0.0138	0.0138
534	0.0141	0.0149
535	0.0144	0.0140
536	0.0139	0.0137
537	0.0138	0.0136
538	0.0138	0.0138
539	0.0138	0.0140
540	0.0140	0.0144
541	0.0142	0.0139
542	0.0143	0.0149
543	0.0140	0.0138
544	0.0141	0.0149
545	0.0145	0.0144
546	0.0139	0.0138
547	0.0139	0.0141
548	0.0139	0.0138
549	0.0138	0.0137
550	0.0136	0.0137
551	0.0136	0.0136
552	0.0141	0.0141
553	0.0140	0.0142
554	0.0140	0.0142
555	0.0137	0.0137
556	0.0138	0.0139
557	0.0138	0.0137
558	0.0137	0.0137
559	0.0137	0.0137
560	0.0138	0.0137
561	0.0137	0.0138
562	0.0140	0.0140
563	0.0140	0.0139
564	0.0138	0.0138
565	0.0141	0.0144
566	0.0142	0.0142
567	0.0138	0.0137
568	0.0141	0.0137
569	0.0137	0.0137
570	0.0138	0.0138
571	0.0144	0.0143
572	0.0144	0.0138
573	0.0137	0.0141
574	0.0141	0.0140
575	0.0139	0.0138
576	0.0137	0.0139
577	0.0140	0.0143
578	0.0139	0.0142
579	0.0144	0.0149
580	0.0143	0.0145
581	0.0141	0.0140
582	0.0141	0.0144
583	0.0140	0.0137
584	0.0137	0.0140
585	0.0139	0.0141
586	0.0139	0.0138
587	0.0137	0.0139
588	0.0139	0.0142
589	0.0146	0.0146
590	0.0143	0.0142
591	0.0139	0.0138
592	0.0141	0.0138
593	0.0144	0.0143
594	0.0142	0.0140
595	0.0142	0.0148
596	0.0142	0.0140
597	0.0139	0.0138
598	0.0139	0.0142
599	0.0142	0.0143
600	0.0140	0.0141
601	0.0140	0.0144
602	0.0139	0.0137
603	0.0137	0.0137
604	0.0139	0.0146
605	0.0139	0.0138
606	0.0138	0.0143
607	0.0144	0.0146
608	0.0146	0.0141
609	0.0138	0.0137
610	0.0137	0.0137
611	0.0138	0.0141
612	0.0141	0.0142
613	0.0139	0.0138
614	0.0137	0.0139
615	0.0143	0.0144
616	0.0139	0.0140
617	0.0139	0.0140
618	0.0141	0.0142
619	0.0137	0.0141
620	0.0139	0.0139
621	0.0140	0.0137
622	0.0140	0.0142
623	0.0144	0.0146
624	0.0141	0.0138
625	0.0138	0.0137
626	0.0140	0.0140
627	0.0139	0.0137
628	0.0136	0.0137
629	0.0138	0.0150
630	0.0143	0.0143
631	0.0140	0.0139
632	0.0138	0.0137
633	0.0139	0.0138
634	0.0137	0.0142
635	0.0140	0.0137
636	0.0137	0.0136
637	0.0138	0.0138
638	0.0139	0.0141
639	0.0138	0.0138
640	0.0141	0.0143
641	0.0139	0.0139
642	0.0138	0.0137
643	0.0139	0.0139
644	0.0141	0.0140
645	0.0139	0.0139
646	0.0139	0.0136
647	0.0138	0.0139
648	0.0138	0.0138
649	0.0137	0.0139
650	0.0136	0.0143
651	0.0137	0.0137
652	0.0136	0.0140
653	0.0138	0.0141
654	0.0137	0.0140
655	0.0139	0.0141
656	0.0139	0.0142
657	0.0139	0.0140
658	0.0137	0.0137
659	0.0137	0.0137
660	0.0133	0.0138
661	0.0133	0.0131
662	0.0133	0.0139
663	0.0135	0.0130
664	0.0133	0.0132
665	0.0136	0.0139
666	0.0137	0.0136
667	0.0135	0.0133
668	0.0134	0.0136
669	0.0138	0.0138
670	0.0132	0.0129
671	0.0134	0.0136
672	0.0134	0.0129
673	0.0132	0.0131
674	0.0135	0.0131
675	0.0131	0.0132
676	0.0133	0.0130
677	0.0135	0.0137
678	0.0135	0.0133
679	0.0130	0.0130
680	0.0129	0.0129
681	0.0129	0.0131
682	0.0130	0.0129
683	0.0130	0.0129
684	0.0130	0.0128
685	0.0130	0.0139
686	0.0136	0.0138
687	0.0137	0.0137
688	0.0137	0.0140
689	0.0136	0.0136
690	0.0136	0.0137
691	0.0138	0.0135
692	0.0136	0.0137
693	0.0135	0.0138
694	0.0135	0.0135
695	0.0135	0.0137
696	0.0136	0.0134
697	0.0135	0.0137
698	0.0135	0.0138
699	0.0136	0.0134
700	0.0133	0.0134
701	0.0132	0.0136
702	0.0134	0.0129
703	0.0129	0.0135
704	0.0131	0.0134
705	0.0133	0.0132
706	0.0134	0.0132
707	0.0133	0.0136
708	0.0135	0.0135
709	0.0133	0.0131
710	0.0136	0.0131
711	0.0135	0.0141
712	0.0136	0.0131
713	0.0131	0.0131
714	0.0130	0.0131
715	0.0133	0.0134
716	0.0132	0.0132
717	0.0132	0.0131
718	0.0129	0.0130
719	0.0133	0.0140
720	0.0140	0.0141
721	0.0143	0.0137
722	0.0138	0.0128
723	0.0132	0.0136
724	0.0133	0.0133
725	0.0133	0.0130
726	0.0135	0.0134
727	0.0131	0.0133
728	0.0132	0.0131
729	0.0130	0.0133
730	0.0130	0.0134
731	0.0130	0.0131
732	0.0135	0.0136
733	0.0134	0.0139
734	0.0134	0.0131
735	0.0130	0.0129
736	0.0132	0.0134
737	0.0133	0.0135
738	0.0134	0.0135
739	0.0135	0.0131
740	0.0136	0.0139
741	0.0138	0.0138
742	0.0136	0.0137
743	0.0137	0.0136
744	0.0136	0.0138
745	0.0137	0.0138
746	0.0138	0.0141
747	0.0139	0.0135
748	0.0135	0.0135
749	0.0134	0.0135
750	0.0137	0.0142
751	0.0137	0.0135
752	0.0137	0.0139
753	0.0137	0.0140
754	0.0136	0.0137
755	0.0135	0.0135
756	0.0136	0.0136
757	0.0136	0.0135
758	0.0135	0.0135
759	0.0135	0.0136
760	0.0135	0.0134
761	0.0134	0.0140
762	0.0138	0.0136
763	0.0133	0.0134
764	0.0135	0.0135
765	0.0134	0.0134
766	0.0137	0.0135
767	0.0136	0.0137
768	0.0136	0.0137
769	0.0136	0.0135
770	0.0139	0.0136
771	0.0136	0.0138
772	0.0136	0.0136
773	0.0136	0.0134
774	0.0135	0.0146
775	0.0142	0.0143
776	0.0140	0.0137
777	0.0138	0.0140
778	0.0135	0.0135
779	0.0134	0.0136
780	0.0134	0.0136
781	0.0140	0.0139
782	0.0138	0.0136
783	0.0140	0.0140
784	0.0135	0.0134
785	0.0136	0.0134
786	0.0134	0.0134
787	0.0133	0.0134
788	0.0134	0.0140
789	0.0139	0.0133
790	0.0138	0.0139
791	0.0142	0.0137
792	0.0137	0.0136
793	0.0135	0.0136
794	0.0136	0.0136
795	0.0135	0.0135
796	0.0136	0.0134
797	0.0133	0.0134
798	0.0134	0.0135
799	0.0133	0.0134
800	0.0134	0.0136
801	0.0136	0.0134
802	0.0134	0.0135
803	0.0134	0.0134
804	0.0136	0.0140
805	0.0137	0.0137
806	0.0135	0.0135
807	0.0134	0.0134
808	0.0134	0.0134
809	0.0138	0.0135
810	0.0139	0.0138
811	0.0138	0.0138
812	0.0135	0.0135
813	0.0134	0.0134
814	0.0136	0.0137
815	0.0141	0.0142
816	0.0137	0.0137
817	0.0134	0.0135
818	0.0135	0.0135
819	0.0135	0.0141
820	0.0138	0.0136
821	0.0134	0.0135
822	0.0134	0.0135
823	0.0133	0.0135
824	0.0134	0.0135
825	0.0134	0.0134
826	0.0134	0.0135
827	0.0136	0.0138
828	0.0135	0.0134
829	0.0133	0.0134
830	0.0135	0.0136
831	0.0135	0.0135
832	0.0133	0.0135
833	0.0133	0.0134
834	0.0134	0.0136
835	0.0137	0.0141
836	0.0135	0.0134
837	0.0133	0.0134
838	0.0135	0.0141
839	0.0136	0.0134
840	0.0134	0.0135
841	0.0136	0.0136
842	0.0137	0.0140
843	0.0139	0.0134
844	0.0136	0.0136
845	0.0136	0.0135
846	0.0138	0.0136
847	0.0139	0.0137
848	0.0138	0.0140
849	0.0136	0.0136
850	0.0136	0.0138
851	0.0138	0.0136
852	0.0137	0.0138
853	0.0135	0.0134
854	0.0135	0.0134
855	0.0133	0.0134
856	0.0134	0.0137
857	0.0141	0.0148
858	0.0137	0.0137
859	0.0133	0.0130
860	0.0130	0.0141
861	0.0136	0.0136
862	0.0134	0.0135
863	0.0134	0.0133
864	0.0132	0.0136
865	0.0131	0.0128
866	0.0129	0.0130
867	0.0128	0.0128
868	0.0129	0.0132
869	0.0130	0.0129
870	0.0130	0.0129
871	0.0133	0.0138
872	0.0135	0.0130
873	0.0131	0.0129
874	0.0135	0.0137
875	0.0133	0.0127
876	0.0128	0.0132
877	0.0131	0.0130
878	0.0128	0.0127
879	0.0132	0.0133
880	0.0129	0.0131
881	0.0130	0.0129
882	0.0129	0.0132
883	0.0130	0.0129
884	0.0128	0.0127
885	0.0130	0.0129
886	0.0131	0.0133
887	0.0132	0.0130
888	0.0131	0.0133
889	0.0136	0.0133
890	0.0134	0.0137
891	0.0135	0.0134
892	0.0130	0.0129
893	0.0131	0.0134
894	0.0134	0.0131
895	0.0132	0.0134
896	0.0130	0.0133
897	0.0130	0.0130
898	0.0130	0.0131
899	0.0128	0.0129
900	0.0128	0.0131
901	0.0130	0.0128
902	0.0129	0.0130
903	0.0131	0.0132
904	0.0135	0.0128
905	0.0129	0.0128
906	0.0128	0.0127
907	0.0126	0.0127
908	0.0129	0.0128
909	0.0132	0.0128
910	0.0132	0.0131
911	0.0131	0.0134
912	0.0129	0.0132
913	0.0134	0.0133
914	0.0131	0.0130
915	0.0132	0.0130
916	0.0130	0.0137
917	0.0132	0.0133
918	0.0129	0.0133
919	0.0131	0.0135
920	0.0130	0.0132
921	0.0129	0.0130
922	0.0130	0.0129
923	0.0131	0.0130
924	0.0127	0.0129
925	0.0131	0.0133
926	0.0131	0.0129
927	0.0131	0.0136
928	0.0134	0.0132
929	0.0127	0.0125
930	0.0127	0.0135
931	0.0128	0.0129
932	0.0128	0.0126
933	0.0126	0.0132
934	0.0130	0.0134
935	0.0129	0.0127
936	0.0132	0.0133
937	0.0133	0.0128
938	0.0128	0.0132
939	0.0129	0.0129
940	0.0127	0.0132
941	0.0127	0.0132
942	0.0130	0.0131
943	0.0128	0.0127
944	0.0130	0.0129
945	0.0136	0.0132
946	0.0131	0.0130
947	0.0137	0.0145
948	0.0136	0.0139
949	0.0134	0.0135
950	0.0133	0.0135
951	0.0133	0.0134
952	0.0133	0.0135
953	0.0134	0.0136
954	0.0136	0.0137
955	0.0139	0.0143
956	0.0137	0.0139
957	0.0135	0.0135
958	0.0134	0.0135
959	0.0136	0.0136
960	0.0136	0.0138
961	0.0136	0.0136
962	0.0137	0.0145
963	0.0143	0.0141
964	0.0141	0.0138
965	0.0142	0.0141
966	0.0137	0.0135
967	0.0133	0.0133
968	0.0138	0.0137
969	0.0136	0.0135
970	0.0133	0.0135
971	0.0136	0.0139
972	0.0134	0.0135
973	0.0135	0.0135
974	0.0134	0.0135
975	0.0134	0.0137
976	0.0136	0.0135
977	0.0136	0.0135
978	0.0137	0.0139
979	0.0138	0.0136
980	0.0135	0.0135
981	0.0134	0.0136
982	0.0131	0.0132
983	0.0131	0.0134
984	0.0131	0.0132
985	0.0130	0.0132
986	0.0133	0.0134
987	0.0130	0.0126
988	0.0135	0.0139
989	0.0138	0.0137
990	0.0135	0.0141
991	0.0141	0.0140
992	0.0139	0.0137
993	0.0135	0.0135
994	0.0133	0.0134
995	0.0133	0.0135
996	0.0136	0.0135
997	0.0133	0.0134
998	0.0138	0.0140
999	0.0136	0.0139
1000	0.0138	0.0139
1001	0.0135	0.0134
1002	0.0133	0.0134
1003	0.0133	0.0134
1004	0.0134	0.0136
1005	0.0134	0.0135
1006	0.0133	0.0134
1007	0.0134	0.0135
1008	0.0135	0.0134
1009	0.0134	0.0134
1010	0.0134	0.0135
1011	0.0134	0.0135
1012	0.0134	0.0135
1013	0.0136	0.0135
1014	0.0134	0.0135
1015	0.0134	0.0135
1016	0.0138	0.0142
1017	0.0139	0.0138
1018	0.0134	0.0134
1019	0.0134	0.0135
1020	0.0133	0.0141
1021	0.0137	0.0136
1022	0.0134	0.0135
1023	0.0135	0.0137
1024	0.0136	0.0136
1025	0.0135	0.0135
1026	0.0133	0.0134
1027	0.0134	0.0135
1028	0.0134	0.0134
1029	0.0135	0.0135
1030	0.0134	0.0134
1031	0.0133	0.0133
1032	0.0134	0.0135
1033	0.0136	0.0136
1034	0.0136	0.0136
1035	0.0133	0.0133
1036	0.0132	0.0135
1037	0.0134	0.0134
1038	0.0133	0.0134
1039	0.0135	0.0134
1040	0.0134	0.0135
1041	0.0133	0.0134
1042	0.0133	0.0133
1043	0.0132	0.0134
1044	0.0133	0.0136
1045	0.0135	0.0135
1046	0.0136	0.0136
1047	0.0135	0.0133
1048	0.0132	0.0133
1049	0.0133	0.0134
1050	0.0133	0.0134
1051	0.0136	0.0138
1052	0.0138	0.0136
1053	0.0135	0.0134
1054	0.0133	0.0136
1055	0.0134	0.0135
1056	0.0134	0.0135
1057	0.0134	0.0136
1058	0.0138	0.0137
1059	0.0137	0.0136
1060	0.0134	0.0136
1061	0.0138	0.0138
1062	0.0132	0.0135
1063	0.0132	0.0131
1064	0.0128	0.0129
1065	0.0133	0.0136
1066	0.0132	0.0133
1067	0.0132	0.0132
1068	0.0134	0.0136
1069	0.0134	0.0132
1070	0.0130	0.0127
1071	0.0128	0.0127
1072	0.0130	0.0127
1073	0.0131	0.0136
1074	0.0131	0.0126
1075	0.0130	0.0130
1076	0.0133	0.0132
1077	0.0132	0.0134
1078	0.0135	0.0134
1079	0.0133	0.0135
1080	0.0133	0.0134
1081	0.0135	0.0135
1082	0.0135	0.0135
1083	0.0133	0.0135
1084	0.0135	0.0138
1085	0.0136	0.0136
1086	0.0134	0.0135
1087	0.0134	0.0136
1088	0.0134	0.0134
1089	0.0134	0.0134
1090	0.0134	0.0135
1091	0.0133	0.0133
1092	0.0134	0.0136
1093	0.0136	0.0138
1094	0.0135	0.0136
1095	0.0134	0.0134
1096	0.0133	0.0133
1097	0.0132	0.0133
1098	0.0132	0.0136
1099	0.0134	0.0134
1100	0.0135	0.0134
1101	0.0134	0.0135
1102	0.0134	0.0135
1103	0.0134	0.0134
1104	0.0133	0.0131
1105	0.0134	0.0139
1106	0.0135	0.0132
1107	0.0134	0.0135
1108	0.0134	0.0134
1109	0.0133	0.0132
1110	0.0132	0.0133
1111	0.0134	0.0134
1112	0.0133	0.0134
1113	0.0133	0.0134
1114	0.0134	0.0137
1115	0.0137	0.0136
1116	0.0133	0.0134
1117	0.0133	0.0133
1118	0.0133	0.0134
1119	0.0133	0.0133
1120	0.0133	0.0136
1121	0.0134	0.0134
1122	0.0134	0.0135
1123	0.0133	0.0135
1124	0.0135	0.0134
1125	0.0135	0.0141
1126	0.0137	0.0137
1127	0.0135	0.0137
1128	0.0135	0.0134
1129	0.0133	0.0137
1130	0.0134	0.0132
1131	0.0136	0.0135
1132	0.0135	0.0135
1133	0.0135	0.0136
1134	0.0135	0.0135
1135	0.0136	0.0135
1136	0.0133	0.0133
1137	0.0134	0.0135
1138	0.0137	0.0136
1139	0.0138	0.0138
1140	0.0136	0.0135
1141	0.0133	0.0133
1142	0.0132	0.0133
1143	0.0133	0.0136
1144	0.0135	0.0135
1145	0.0134	0.0133
1146	0.0136	0.0139
1147	0.0134	0.0133
1148	0.0132	0.0135
1149	0.0138	0.0139
1150	0.0137	0.0135
1151	0.0134	0.0133
1152	0.0132	0.0134
1153	0.0133	0.0135
